Id;Year;Country;Cash;Liquid_Assets;Gross_Loans;Total_Assets;Total_Deposits;Total_Liabilities;Total_Equity;Net_Interest_Income;NPL_s_Gross_Loans;Loan_Loss_Provisions_s_Gross_Loans;Net_Interest_Revenue_s_Total_Assets;ROAE;ROAA;Liquid_Assets_s_Total_Assets;Total_Equity_s_Total_Assets;NonInt_Ex_s_Avg_Assets;Total_Cap_Ratio;Rating_num;Rating
Id_034;2013;CHILE;1.064,08;5.318,07;39.845,56;49.514,80;33.907,96;45.153,42;4.361,38;2.022,24;1,14;1,10;4,31;23,59;2,12;10,74;8,81;2,57;13,05;5;A+
Id_035;2013;CHILE;899,40;6.307,25;27.538,03;38.756,29;26.771,11;35.735,63;3.020,66;1.239,16;2,20;1,26;3,39;20,31;1,62;16,27;7,79;2,57;13,44;6;A
Id_135;2013;CHILE;335,50;555,44;419,40;2.028,40;1.565,89;1.853,18;175,23;23,52;2,73;-0,17;1,21;3,49;0,25;27,38;8,64;1,33;24,30;6;A
Id_037;2013;CHILE;453,95;1.117,72;6.368,68;8.392,27;5.758,98;7.803,52;588,75;157,87;1,11;0,80;1,93;11,41;0,76;13,32;10,94;2,06;12,19;10;BBB-
Id_049;2013;COSTA_RICA;1.186,40;668,11;6.008,45;10.158,89;8.835,00;9.252,58;906,31;358,06;2,41;0,84;3,93;5,74;0,55;6,58;8,92;3,93;8,92;11;BB+
Id_051;2013;COSTA_RICA;901,67;466,57;5.630,52;8.508,07;5.835,85;7.699,06;809,01;298,59;1,78;0,24;3,70;8,62;0,84;5,48;9,51;3,98;9,51;11;BB+
Id_053;2013;ECUADOR;775,30;925,60;1.650,90;3.291,90;2.755,50;3.028,00;263,90;119,50;0,34;1,18;3,83;11,88;0,95;28,12;8,02;4,63;8,02;15;B
Id_054;2013;ECUADOR;1.908,00;1.991,10;8.316,90;12.901,50;9.895,30;11.976,50;925,00;801,20;1,91;2,22;6,58;6,53;0,49;15,43;7,17;6,90;10,40;15;B
Id_056;2013;EL_SALVADOR;86,71;609,94;2.775,29;3.943,22;2.739,34;3.386,73;556,50;191,33;1,58;1,45;4,95;17,25;2,38;15,47;14,11;2,76;17,60;11;BB+
Id_057;2013;EL_SALVADOR;41,70;282,50;1.445,60;2.031,30;1.332,90;1.740,40;290,90;84,30;2,98;1,48;4,35;8,88;1,30;13,91;14,32;3,34;18,45;11;BB+
Id_058;2013;GUATEMALA;12,42;272,44;838,66;1.599,88;1.206,14;1.482,49;117,38;123,48;1,42;0,87;8,74;22,79;1,91;17,03;7,34;6,27;13,67;13;BB-
Id_117;2013;MEXICO;18,05;98,80;1.164,76;1.288,80;1.081,86;1.109,62;179,18;139,56;15,13;13,85;11,68;3,04;0,43;7,67;13,90;13,78;13,16;15;B
Id_060;2013;MEXICO;81,14;85,27;1.257,75;1.428,82;2,98;921,27;507,55;827,90;2,89;8,75;60,19;35,31;13,24;5,97;35,52;31,34;27,77;9;BBB
Id_062;2013;MEXICO;6,04;654,30;0,00;4.435,36;55,06;4.199,29;236,07;7,95;0,00;0,00;0,07;18,06;0,31;14,75;5,32;0,42;16,46;9;BBB
Id_063;2013;MEXICO;5.513,25;17.699,00;30.201,66;62.816,58;31.326,12;55.709,17;7.107,41;2.763,43;3,56;3,45;4,61;19,15;2,33;28,18;11,31;2,27;15,91;8;BBB+
Id_064;2013;MEXICO;3.549,19;28.799,60;55.180,97;104.912,09;51.449,09;95.293,24;9.618,86;5.685,31;3,14;3,42;5,64;24,87;2,40;27,45;11,43;3,36;15,90;8;BBB+
Id_065;2013;MEXICO;3.885,60;14.598,33;36.717,39;88.166,25;39.479,83;77.819,37;10.346,88;4.706,76;2,42;5,54;5,48;9,85;1,19;16,56;11,74;3,90;13,71;7;A-
Id_066;2013;MEXICO;1.211,95;15.170,11;33.124,08;60.254,35;33.886,67;54.295,11;5.959,24;2.652,47;3,07;2,11;4,60;16,77;1,59;25,18;9,89;3,38;15,12;9;BBB
Id_067;2013;MEXICO;983,06;5.691,81;15.676,21;39.068,02;21.769,74;35.427,45;3.640,58;1.585,90;5,93;4,00;4,16;4,62;0,44;14,57;9,84;4,41;14,81;7;A-
Id_068;2013;MEXICO;116,54;2.871,87;15.109,85;19.599,51;7.697,55;15.103,81;4.495,70;724,74;4,24;1,39;3,77;21,26;4,91;14,65;22,94;1,79;22,94;8;BBB+
Id_069;2013;MEXICO;213,28;1.680,85;7.016,22;9.025,08;5.419,36;8.149,50;875,58;349,76;2,06;1,37;4,06;10,22;0,99;18,62;9,70;2,95;11,97;11;BB+
Id_070;2013;MEXICO;189,82;679,85;1.554,24;2.707,53;1.364,97;2.542,04;165,49;49,42;2,69;1,76;1,77;3,98;0,23;25,11;6,11;2,66;12,76;13;BB-
Id_071;2013;MEXICO;355,98;3.228,00;11.981,57;18.457,31;11.251,71;16.422,05;2.035,25;855,89;2,71;2,07;4,82;9,78;1,29;17,49;11,03;5,06;12,30;8;BBB+
Id_072;2013;MEXICO;0,15;478,64;1.065,65;1.716,97;721,68;1.596,38;120,60;51,54;1,05;0,72;2,88;9,28;0,64;27,88;7,02;2,41;15,90;13;BB-
Id_073;2013;MEXICO;949,49;1.732,27;331,43;3.017,40;875,62;2.692,69;324,70;34,95;0,55;0,85;1,10;14,12;1,33;57,41;10,76;6,13;17,71;11;BB+
Id_076;2013;PANAMA;186,70;1.367,10;7.808,90;11.815,70;8.862,50;10.414,60;1.401,10;380,20;0,52;0,30;3,36;19,94;2,42;11,57;11,86;1,78;18,27;9;BBB
Id_078;2013;PANAMA;0,99;317,33;1.233,18;1.650,47;893,90;1.480,13;170,33;41,64;3,20;0,61;2,65;11,31;1,20;19,23;10,32;1,73;12,89;11;BB+
Id_079;2013;PANAMA;120,80;1.545,70;5.593,70;8.062,00;5.663,50;7.397,80;664,20;264,10;2,94;0,73;2,98;2,71;0,22;19,17;10,06;2,52;13,90;6;A
Id_080;2013;PANAMA;28,00;307,20;2.126,00;3.102,30;2.009,70;2.871,60;230,70;95,60;0,87;0,47;3,37;18,99;1,39;9,90;9,80;2,70;15,92;11;BB+
Id_081;2013;PANAMA;326,10;3.032,50;3.244,20;8.635,20;7.764,50;8.042,40;592,80;171,10;1,43;-0,03;2,09;19,39;1,48;35,12;6,86;1,47;6,86;9;BBB
Id_085;2013;PARAGUAY;506,92;665,60;1.740,17;2.649,16;1.967,65;2.499,19;149,97;97,72;2,44;1,06;4,17;24,01;1,42;25,13;7,75;4,41;7,75;14;B+
Id_086;2013;PARAGUAY;447,13;566,33;1.890,47;2.933,36;2.616,93;2.646,60;286,75;110,53;1,21;1,06;4,17;28,11;2,70;19,31;9,78;2,73;12,40;14;B+
Id_089;2013;PERU;6.851,77;8.109,62;22.311,70;35.042,29;26.528,55;32.104,01;2.938,28;1.637,42;2,30;2,15;4,86;21,85;1,74;23,14;8,38;3,66;14,46;9;BBB
Id_090;2013;PERU;4.068,48;4.692,20;10.160,18;15.611,63;11.905,97;13.808,26;1.803,36;893,74;2,59;3,10;6,43;18,23;2,18;30,06;11,55;3,56;13,56;8;BBB+
Id_091;2013;PERU;3.943,29;4.438,68;14.334,63;20.228,41;13.364,76;18.478,57;1.749,84;900,14;1,72;1,42;4,74;29,96;2,45;21,94;8,65;2,56;12,43;8;BBB+
Id_092;2013;PERU;2.461,50;2.540,68;7.076,35;10.625,69;7.286,44;9.676,99;948,69;638,35;1,75;2,07;6,70;26,32;2,40;23,91;8,93;4,40;13,39;10;BBB-
Id_093;2013;PERU;606,76;137,03;2.033,27;2.728,98;1.936,31;2.492,06;236,92;125,08;1,13;1,17;5,14;19,04;1,56;5,02;8,68;3,37;13,88;10;BBB-
Id_097;2013;URUGUAY;1.011,74;1.853,92;1.885,81;3.869,51;3.244,30;3.560,68;308,84;127,93;0,21;0,33;3,98;31,52;2,30;47,91;7,98;4,35;7,98;10;BBB-
Id_098;2013;URUGUAY;68,34;118,54;1.594,63;1.597,46;686,67;865,02;732,44;169,63;4,25;-1,31;11,65;11,35;5,31;7,42;45,85;6,63;45,85;10;BBB-
Id_100;2013;URUGUAY;3.346,04;7.034,64;5.345,90;14.299,09;12.733,08;13.081,82;1.217,27;669,71;1,65;1,06;5,07;24,55;2,24;49,20;8,51;4,29;8,51;10;BBB-
Id_124;2013;URUGUAY;120,95;247,79;158,76;437,17;374,40;391,35;45,81;14,89;0,51;-3,42;3,88;3,24;0,40;56,68;10,48;11,18;10,48;16;B-
Id_101;2013;URUGUAY;1.119,75;2.289,71;2.464,38;5.288,95;4.388,67;4.897,53;391,43;200,32;0,33;0,48;4,06;9,93;0,81;43,29;7,40;4,10;7,40;10;BBB-
Id_001;2013;PANAMA;34,20;493,80;2.944,50;3.811,10;2.634,90;3.503,70;307,40;108,00;1,53;0,31;3,00;25,49;1,97;12,96;8,07;1,98;14,79;11;BB+
Id_128;2012;ARGENTINA;8,19;44,37;116,05;195,75;166,86;183,69;12,07;12,39;1,78;1,38;6,88;3,05;0,19;22,66;6,16;9,03;6,16;17;CCC+
Id_002;2012;ARGENTINA;1.002,20;1.020,09;3.662,28;5.342,47;3.253,61;4.614,96;727,51;432,06;1,11;1,59;14,84;24,03;3,95;19,09;13,62;9,56;13,62;17;CCC+
Id_129;2012;BOLIVIA;16,56;60,59;511,68;660,07;538,86;589,67;70,41;56,35;0,73;1,18;9,03;10,75;1,19;9,18;10,67;7,79;10,67;14;B+
Id_119;2012;BOLIVIA;18,70;132,74;732,97;918,36;729,54;847,81;70,55;102,43;0,61;1,19;12,37;29,12;2,12;14,45;7,68;8,61;7,68;14;B+
Id_007;2012;BOLIVIA;125,25;576,58;758,03;1.670,75;1.483,36;1.527,80;142,95;55,73;2,05;0,72;3,78;36,58;2,25;34,51;8,56;5,87;8,56;14;B+
Id_008;2012;BOLIVIA;418,90;479,96;1.306,98;2.271,74;2.033,43;2.091,74;180,00;90,23;2,51;0,26;4,19;15,61;1,25;21,13;7,92;3,01;11,77;14;B+
Id_120;2012;BOLIVIA;136,05;136,05;507,76;702,63;597,02;653,27;49,36;33,05;0,80;8,13;5,09;8,92;0,66;19,36;7,03;4,47;7,03;14;B+
Id_121;2012;BOLIVIA;1,45;7,60;14,49;26,93;12,56;13,34;13,59;1,04;0,20;0,80;4,13;2,16;1,21;28,21;50,46;6,49;50,46;16;B-
Id_122;2012;BOLIVIA;191,42;191,42;465,24;850,00;751,79;798,39;51,61;27,64;1,23;0,79;3,59;18,62;1,16;22,52;6,07;3,20;11,09;14;B+
Id_009;2012;BOLIVIA;332,69;355,64;1.088,76;1.898,81;1.681,79;1.746,44;152,37;69,86;0,86;0,12;3,86;17,98;1,41;18,73;8,02;2,97;11,27;14;B+
Id_123;2012;BOLIVIA;346,64;346,64;844,08;1.818,90;1.546,48;1.640,55;178,35;61,87;1,14;0,07;3,71;14,46;1,49;19,06;9,81;3,79;11,21;14;B+
Id_010;2012;BOLIVIA;185,46;211,27;900,45;1.409,23;1.210,45;1.279,78;129,45;68,08;1,23;1,28;5,23;17,78;1,63;14,99;9,19;3,75;12,70;14;B+
Id_012;2012;BRAZIL;75,72;19.393,89;27.700,63;59.445,39;7.544,94;55.437,00;4.008,40;2.203,10;10,70;8,96;3,85;-24,46;-1,70;32,62;6,74;2,90;14,30;9;BBB
Id_014;2012;BRAZIL;55,70;390,13;3.115,85;4.786,90;3.293,71;4.314,31;472,59;579,26;8,28;2,30;12,85;24,58;2,43;8,15;9,87;10,83;13,39;13;BB-
Id_015;2012;BRAZIL;20,41;749,21;8.780,84;12.618,85;3.915,05;11.180,05;1.438,80;311,14;6,14;4,98;2,96;-17,67;-2,70;5,94;11,40;4,27;11,85;15;B
Id_126;2012;BRAZIL;0,59;257,92;3.067,37;4.573,94;1.708,78;3.922,08;651,86;243,91;3,02;3,21;6,36;3,68;0,61;5,64;14,25;4,36;13,09;13;BB-
Id_016;2012;BRAZIL;17,97;994,09;6.135,38;9.045,94;3.303,52;7.830,64;1.215,30;998,44;15,51;13,24;12,86;-26,68;-3,12;10,99;13,43;9,66;11,68;12;BB
Id_018;2012;BRAZIL;395,01;4.117,51;11.876,73;22.736,27;13.062,10;20.345,99;2.390,27;1.744,32;10,48;3,11;8,49;17,62;1,95;18,11;10,51;5,77;18,67;11;BB+
Id_134;2012;BRAZIL;0,24;164,62;546,45;700,83;553,63;648,34;52,48;104,18;16,38;10,44;15,72;-173,20;-10,57;23,49;7,49;8,07;11,96;8;BBB+
Id_021;2012;BRAZIL;3,08;131,62;1.210,47;1.379,88;626,76;1.207,39;172,48;87,10;1,93;1,98;7,52;14,43;2,11;9,54;12,50;3,03;15,81;11;BB+
Id_131;2012;BRAZIL;91,49;274,23;87,63;665,38;290,29;598,79;66,59;80,65;10,81;8,12;12,02;24,41;2,14;41,21;10,01;7,48;28,37;14;B+
Id_136;2012;BRAZIL;0,10;47,99;77,87;131,43;30,56;97,50;33,93;9,03;1,50;0,81;5,47;7,70;1,57;36,52;25,82;3,15;24,50;12;BB
Id_024;2012;BRAZIL;0,15;105,11;1.457,79;1.850,31;1.335,45;1.393,59;456,72;195,33;5,50;2,10;11,00;6,40;1,60;5,70;24,70;6,10;15,80;11;BB+
Id_025;2012;BRAZIL;2.315,33;34.078,85;103.480,30;219.145,44;62.767,03;187.763,17;31.382,27;15.117,56;10,40;6,47;7,10;4,37;0,65;15,55;14,32;5,16;20,82;9;BBB
Id_026;2012;BRAZIL;5.896,11;180.142,51;142.049,70;429.181,37;103.430,89;394.696,38;34.484,99;23.282,87;8,53;4,98;5,81;18,05;1,40;41,97;8,04;3,65;16,14;9;BBB
Id_027;2012;BRAZIL;5.489,14;227.793,05;129.574,72;447.555,05;118.649,37;428.069,81;19.485,23;21.209,34;13,00;6,90;5,18;22,00;1,41;50,90;4,35;3,99;16,70;9;BBB
Id_028;2012;BRAZIL;3.923,25;86.888,64;176.360,59;343.160,18;155.765,42;330.927,06;12.233,12;11.413,07;8,07;2,19;3,85;27,19;1,00;25,32;3,56;4,14;12,99;9;BBB
Id_030;2012;BRAZIL;6.818,87;169.848,90;178.823,85;495.252,01;118.820,29;458.576,53;36.675,49;24.652,69;10,00;5,44;5,41;19,04;1,52;34,30;7,41;3,52;16,70;8;BBB+
Id_137;2012;BRAZIL;1,37;57,71;105,80;250,60;119,03;220,38;30,22;5,71;3,69;2,41;1,94;-7,98;-0,91;23,03;12,06;8,45;12,06;15;B
Id_032;2012;CHILE;2.612,65;4.610,30;39.440,20;51.737,62;32.428,41;47.203,72;4.533,90;2.178,72;3,17;2,02;4,22;18,86;1,57;8,91;8,76;2,42;13,72;5;A+
Id_033;2012;CHILE;1.086,98;2.732,11;21.229,83;28.266,24;20.402,99;26.184,51;2.081,73;536,72;1,02;0,60;2,29;13,40;0,99;9,67;7,36;2,10;11,05;8;BBB+
Id_034;2012;CHILE;1.431,10;5.542,59;39.201,35;48.602,31;33.833,27;44.408,71;4.193,60;1.990,89;0,97;1,04;4,23;25,46;2,08;11,40;8,63;2,83;13,22;5;A+
Id_035;2012;CHILE;3.049,77;6.896,46;27.261,80;37.600,35;26.956,53;34.633,45;2.966,90;1.243,59;1,91;1,11;3,48;20,75;1,62;18,34;7,89;2,68;13,60;6;A
Id_135;2012;CHILE;394,84;533,55;550,02;2.040,82;1.509,37;1.860,14;180,68;22,90;0,01;0,52;0,97;0,96;0,07;26,14;8,85;1,37;20,47;6;A
Id_037;2012;CHILE;552,12;1.305,36;6.282,16;8.733,58;6.129,96;8.141,04;592,55;141,74;1,34;0,58;1,68;12,93;0,87;14,95;6,78;2,22;11,92;10;BBB-
Id_049;2012;COSTA_RICA;1.115,24;279,61;5.076,88;7.969,61;6.678,40;7.144,95;824,66;369,85;2,50;1,14;4,92;10,96;1,14;3,51;10,35;4,41;10,35;11;BB+
Id_051;2012;COSTA_RICA;837,68;331,79;5.219,13;7.521,35;5.152,31;6.789,32;732,03;304,76;1,38;0,63;4,35;10,13;1,02;4,41;9,73;4,30;12,72;11;BB+
Id_053;2012;ECUADOR;763,00;847,40;1.375,50;2.952,70;2.503,60;2.708,00;244,70;112,00;1,60;1,68;4,06;18,91;1,50;28,70;8,29;4,61;12,87;16;B-
Id_054;2012;ECUADOR;1.907,50;2.354,50;7.441,40;11.467,50;8.820,30;10.577,20;890,30;730,80;3,21;3,80;6,76;7,34;0,57;20,53;7,76;6,66;11,20;16;B-
Id_056;2012;EL_SALVADOR;92,11;504,70;2.676,90;3.779,83;2.628,29;3.233,20;546,63;182,67;2,05;1,64;4,97;16,95;2,42;13,35;14,46;2,78;17,95;10;BBB-
Id_057;2012;EL_SALVADOR;38,80;16,90;1.276,80;1.847,40;1.285,80;1.581,30;266,10;79,10;4,19;1,74;4,36;6,25;0,89;-0,91;14,40;3,76;18,66;10;BBB-
Id_117;2012;MEXICO;22,06;94,16;1.050,34;1.106,06;923,51;946,57;159,49;144,89;14,97;14,96;13,88;9,22;1,35;8,51;14,42;14,04;13,08;15;B
Id_127;2012;MEXICO;112,37;3.074,00;4.299,28;7.823,77;3.070,84;7.366,05;457,72;117,37;0,65;1,55;1,63;16,95;1,01;39,29;6,17;1,82;6,17;13;BB-
Id_062;2012;MEXICO;126,75;347,58;56,57;17.390,72;411,45;17.192,03;198,69;6,23;0,00;0,00;0,04;2,61;0,03;2,00;1,14;0,26;22,48;9;BBB
Id_063;2012;MEXICO;1.674,31;16.161,98;26.954,67;57.484,11;28.494,02;50.095,39;7.388,72;2.596,60;1,74;2,84;4,54;18,56;2,24;28,12;12,85;2,51;14,78;8;BBB+
Id_064;2012;MEXICO;2.869,92;27.259,05;51.026,05;97.132,15;48.367,35;88.118,46;9.013,69;5.346,31;3,27;3,44;5,60;19,91;1,85;28,06;11,89;3,34;15,84;8;BBB+
Id_065;2012;MEXICO;3.509,89;17.475,12;34.165,46;83.978,06;38.838,75;73.988,67;9.989,39;4.438,71;1,88;4,37;5,24;9,62;1,16;20,81;11,90;3,93;15,04;8;BBB+
Id_066;2012;MEXICO;1.167,55;9.804,38;30.847,57;55.461,76;32.442,03;50.617,06;4.844,70;2.350,56;2,04;1,85;4,50;16,16;1,38;17,68;8,74;3,56;14,75;9;BBB
Id_067;2012;MEXICO;1.383,08;5.180,67;15.294,19;37.314,09;22.567,77;34.025,33;3.288,75;1.554,95;2,02;2,86;4,16;9,81;0,83;13,88;9,64;4,61;14,21;8;BBB+
Id_069;2012;MEXICO;322,15;1.380,60;6.457,48;8.251,47;4.649,03;7.436,08;815,40;311,23;2,51;0,82;4,02;7,93;0,82;16,73;9,88;3,16;13,40;11;BB+
Id_070;2012;MEXICO;52,11;822,67;1.290,84;2.892,45;1.459,10;2.737,41;155,03;48,42;3,44;0,88;1,66;6,40;0,30;28,44;5,36;2,45;13,79;13;BB-
Id_071;2012;MEXICO;450,65;2.901,90;9.798,00;17.171,43;10.568,48;14.890,51;2.280,92;799,76;2,25;1,20;5,19;13,43;1,95;16,90;13,28;5,32;15,77;8;BBB+
Id_072;2012;MEXICO;0,23;675,32;921,51;1.868,55;764,02;1.755,17;113,37;48,65;1,31;0,77;3,11;8,06;0,54;36,14;6,07;2,35;17,90;13;BB-
Id_073;2012;MEXICO;1.111,44;1.946,95;351,80;3.337,87;541,43;3.017,27;320,60;28,59;0,83;0,89;0,97;23,62;2,16;58,33;9,60;6,10;20,38;11;BB+
Id_076;2012;PANAMA;179,20;1.137,70;7.081,90;10.805,20;7.820,00;9.492,00;1.313,20;388,20;0,50;0,20;3,83;20,84;2,62;10,53;12,15;1,85;18,86;9;BBB
Id_078;2012;PANAMA;1,09;190,79;1.198,14;1.488,20;694,39;1.332,37;155,83;38,60;0,80;0,55;2,70;10,99;1,17;12,82;10,47;1,87;12,29;11;BB+
Id_079;2012;PANAMA;159,60;1.794,80;5.676,80;9.634,60;6.301,50;8.859,60;775,00;272,10;2,87;0,61;2,34;4,30;0,45;18,63;8,04;1,48;11,50;6;A
Id_080;2012;PANAMA;35,70;260,00;1.812,60;2.570,80;1.779,90;2.373,30;197,50;73,10;0,90;0,67;3,14;18,94;1,47;10,11;10,54;2,94;16,38;11;BB+
Id_081;2012;PANAMA;229,30;2.729,80;2.969,90;7.718,60;6.687,50;7.073,80;644,80;152,30;1,32;-0,38;2,08;22,16;1,94;35,37;8,35;1,52;8,35;9;BBB
Id_086;2012;PARAGUAY;451,11;564,57;1.604,03;2.493,57;2.229,75;2.261,49;232,08;102,54;1,12;1,23;4,59;32,81;3,03;22,64;9,31;2,87;14,10;15;B
Id_089;2012;PERU;7.268,24;7.863,88;20.746,51;35.449,88;26.469,02;32.600,43;2.849,45;1.537,61;1,79;2,04;4,83;22,53;1,84;22,18;8,38;3,79;14,72;9;BBB
Id_090;2012;PERU;2.956,82;3.065,53;9.315,73;13.350,82;9.880,90;11.536,12;1.814,71;942,51;2,31;3,21;7,26;19,29;2,47;22,96;13,59;3,94;15,64;9;BBB
Id_091;2012;PERU;4.753,76;5.033,02;13.033,41;19.486,59;12.924,24;17.828,43;1.658,16;816,55;1,20;1,40;4,53;33,29;2,66;25,83;8,51;2,53;12,43;8;BBB+
Id_092;2012;PERU;2.097,92;2.184,12;6.173,14;9.231,10;5.743,25;8.299,96;931,14;659,69;1,85;2,71;7,73;27,42;2,60;23,66;10,09;4,95;13,28;10;BBB-
Id_097;2012;URUGUAY;493,72;1.551,77;1.252,33;2.825,34;2.545,79;2.642,68;182,66;110,24;0,07;-0,67;4,21;26,20;1,61;54,92;6,47;4,47;6,47;10;BBB-
Id_098;2012;URUGUAY;175,85;183,14;1.508,38;1.448,89;653,17;727,32;721,57;126,34;6,16;-3,43;8,99;9,58;4,66;12,64;49,80;6,69;49,80;10;BBB-
Id_100;2012;URUGUAY;1.180,04;6.587,55;4.696,61;13.384,53;11.698,68;12.126,77;1.257,77;694,55;2,08;1,74;5,42;15,81;1,52;49,22;9,40;4,08;9,40;10;BBB-
Id_124;2012;URUGUAY;30,19;156,85;170,41;365,13;298,11;315,95;49,18;14,19;0,53;-1,11;4,12;-33,63;-4,74;42,96;13,47;12,78;13,47;15;B
Id_101;2012;URUGUAY;1.454,20;2.377,67;2.158,45;5.051,52;3.974,99;4.603,10;448,41;164,82;0,44;-0,33;3,40;9,35;0,82;47,07;8,88;4,49;8,88;10;BBB-
Id_001;2012;PANAMA;37,50;375,60;2.514,40;3.382,00;2.295,40;3.147,00;235,00;102,60;1,64;0,68;3,26;24,78;1,59;11,11;7,24;1,96;15,03;11;BB+
Id_128;2011;ARGENTINA;8,26;38,87;104,34;187,79;143,16;172,88;14,92;13,75;3,24;0,77;8,10;5,45;0,42;20,70;7,94;8,14;7,94;17;CCC+
Id_129;2011;BOLIVIA;51,39;51,39;455,64;588,47;446,74;520,54;67,93;50,56;0,38;0,35;8,88;17,20;1,93;8,73;11,54;7,52;11,54;15;B
Id_119;2011;BOLIVIA;18,65;68,57;581,32;737,32;604,79;684,05;53,27;81,56;0,77;2,50;12,14;29,11;2,11;9,30;7,22;8,48;7,22;15;B
Id_012;2011;BRAZIL;100,87;14.866,58;31.593,61;60.493,11;13.785,61;56.166,99;4.326,12;2.648,64;8,99;5,48;4,47;-2,45;-0,18;24,58;7,15;3,10;14,12;9;BBB
Id_014;2011;BRAZIL;55,30;520,82;2.625,35;4.662,20;3.445,83;4.203,25;458,95;581,24;9,90;5,41;13,18;12,76;1,29;11,17;9,84;9,94;13,47;13;BB-
Id_015;2011;BRAZIL;18,35;831,29;5.967,34;9.248,22;4.737,09;7.302,02;1.946,20;1.217,29;7,90;4,29;15,81;19,60;4,08;8,99;21,04;10,94;14,48;13;BB-
Id_126;2011;BRAZIL;3,60;141,65;1.944,80;3.414,89;1.520,17;2.698,78;716,11;293,68;2,95;1,98;8,03;18,94;3,39;4,15;20,97;4,70;13,90;13;BB-
Id_016;2011;BRAZIL;13,88;850,98;4.689,10;7.139,82;2.977,14;6.479,56;660,26;1.052,83;17,19;12,53;14,80;10,72;0,51;11,92;9,25;12,06;10,23;12;BB
Id_134;2011;BRAZIL;0,11;36,69;599,90;688,45;524,32;639,82;48,63;86,94;10,01;6,33;15,23;-62,21;-5,04;5,33;7,06;11,59;16,64;8;BBB+
Id_117;2011;MEXICO;16,65;73,19;842,29;913,13;749,01;777,96;135,16;84,13;11,01;15,80;9,60;12,32;1,91;8,02;14,80;13,79;13,08;15;B
Id_127;2011;MEXICO;99,71;2.536,38;3.123,71;6.096,82;1.962,42;5.722,50;374,33;98,42;0,84;1,62;1,72;23,43;1,38;41,60;6,84;2,63;16,16;12;BB
